No.,Time,Src Port,Dst Port,Source,Destination,Protocol,Length,Type
624,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
625,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
626,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
627,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
628,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
629,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
630,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
631,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
632,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
633,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
634,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
635,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
636,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
637,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
638,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
639,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
640,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
641,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
642,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
643,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
644,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
645,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
646,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
647,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
648,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
649,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
650,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
651,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
652,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
653,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
654,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
655,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
656,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
657,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
658,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
659,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
660,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
661,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
662,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
663,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
664,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
665,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
666,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
667,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
668,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,919,N
669,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
670,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
671,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
672,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
673,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
674,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
675,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
676,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
677,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
678,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
679,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
680,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276,N
681,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
682,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395,N
683,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
684,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514,N
685,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,757,N
686,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
687,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
688,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
689,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
690,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
691,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
692,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
693,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
694,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
695,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
696,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
697,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
698,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,284,N
699,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
700,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
701,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
702,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
703,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
704,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
705,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
706,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
707,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
708,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
709,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
710,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
711,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
712,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
713,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
714,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
715,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
716,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
717,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
718,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
719,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
720,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
721,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
722,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
723,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
724,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
725,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
726,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
727,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
728,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
729,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
730,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
731,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
732,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
733,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
734,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
735,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
736,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
737,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
738,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
739,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
740,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
741,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
742,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
743,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
744,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
745,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
746,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
747,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
748,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
749,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
750,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
751,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
752,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
753,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
754,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
755,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
756,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
757,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
758,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
759,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
760,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
761,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
762,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
763,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
764,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
765,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
766,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
767,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
768,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
769,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
770,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
771,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
772,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
773,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
774,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
775,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
776,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
777,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
778,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
779,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
780,2017-01-19 18:09:55,49308,80,10.1.19.102,92.53.119.137,TCP,60,N
781,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
782,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
783,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
784,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
785,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
786,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
787,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
788,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
789,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
790,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
791,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
792,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
793,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
794,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
795,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
796,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
797,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
798,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
799,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
800,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
801,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
802,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
803,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
804,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
805,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
806,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
807,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
808,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
809,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
810,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
811,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
812,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
813,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
814,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
815,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
816,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
817,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
818,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
819,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
820,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
821,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
822,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
823,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
824,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
825,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
826,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
827,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
828,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
829,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
830,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
831,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
832,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
833,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
834,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
835,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
836,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
837,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
838,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
839,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
840,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
841,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
842,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
843,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
844,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
845,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
846,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
847,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
848,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
849,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
850,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
851,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
852,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
853,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
854,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
855,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
856,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
857,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
858,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
859,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
860,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
861,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
862,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
863,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
864,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
865,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
866,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
867,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
868,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
869,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
870,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
871,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
872,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
873,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
874,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
875,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
876,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
877,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
878,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
879,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
880,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
881,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
882,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
883,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
884,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
885,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
886,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
887,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
888,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
889,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
890,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
891,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
892,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
893,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
894,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
895,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
896,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
897,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
898,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
899,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
900,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
901,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
902,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
903,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
904,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
905,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
906,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
907,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
908,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
909,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
910,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
911,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
912,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
913,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
914,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
915,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
916,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
917,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
918,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
919,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
920,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
921,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
922,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
923,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157,N
924,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
925,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
926,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
927,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
928,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
929,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
930,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
931,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
932,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
933,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
934,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
935,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
